hh_id,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income
958,104400,1,0,"Top"
959,102400,0,1,"Middle"
960,48400,0,0,"Bottom"
961,112400,0,0,"Top"
962,112800,0,0,"Top"
963,44500,1,0,"Middle"
964,97400,1,0,"Top"
965,102600,1,0,"Top"
966,101400,1,0,"Top"
967,52200,1,0,"Top"
968,110400,1,1,"Middle"
969,100800,1,1,"Middle"
970,105400,0,0,"Middle"
971,92200,1,1,"Top"
972,49000,1,0,"Bottom"
973,107600,0,0,"Bottom"
974,83200,0,1,"Bottom"
975,89400,1,0,"Middle"
976,55000,0,0,"Middle"
977,95400,1,0,"Top"
978,48000,1,0,"Top"
979,105400,0,1,"Middle"
980,54000,1,0,"Top"
981,55200,0,0,"Top"
982,97600,1,1,"Top"
983,52800,0,0,"Top"
984,53200,1,0,"Middle"
985,109000,0,1,"Top"
986,112200,0,0,"Bottom"
987,100600,0,0,"Top"
988,49900,0,0,"Bottom"
989,87200,1,1,"Top"
990,95000,1,1,"Bottom"
991,90800,0,1,"Middle"
992,104800,1,1,"Middle"
993,111400,1,0,"Top"
994,47400,1,0,"Top"
995,54600,1,0,"Bottom"
996,95600,1,1,"Top"
997,104200,1,0,"Top"
998,50400,1,0,"Middle"
999,94000,1,0,"Middle"
1000,88000,0,0,"Top"
1001,102600,1,0,"Middle"
1002,58200,1,0,"Top"
1003,106600,0,0,"Middle"
1004,102400,0,0,"Middle"
1005,49100,1,0,"Top"
1006,93800,1,1,"Top"
1007,48400,0,0,"Top"
1008,88800,1,0,"Middle"
1009,97200,1,0,"Top"
1010,118600,1,1,"Bottom"
1011,42700,1,0,"Top"
1012,52600,1,0,"Middle"
1013,93000,1,1,"Middle"
1014,92400,1,0,"Top"
1015,51600,0,0,"Top"
1016,90600,0,1,"Bottom"
1017,105400,1,1,"Top"
1018,58400,1,0,"Bottom"
1019,90200,1,0,"Middle"
1020,96800,0,0,"Bottom"
1021,58800,0,0,"Top"
1022,47700,1,0,"Bottom"
1023,123000,1,1,"Top"
1024,102000,1,1,"Bottom"
1025,99800,0,0,"Top"
1026,101600,0,1,"Middle"
1027,106000,0,0,"Top"
1028,57300,1,0,"Top"
1029,85800,0,0,"Middle"
1030,42600,0,0,"Bottom"
1031,106800,0,0,"Bottom"
1032,100000,1,0,"Top"
1033,87600,0,1,"Middle"
1034,94200,1,1,"Bottom"
1035,101000,1,1,"Top"
1036,50100,1,0,"Top"
1037,52500,1,0,"Top"
1038,54000,1,0,"Top"
1039,100600,1,0,"Top"
1040,42600,1,0,"Middle"
1041,98800,1,0,"Top"
1042,101000,1,0,"Bottom"
1043,100400,1,0,"Top"
1044,104400,0,1,"Top"
1045,51700,0,0,"Middle"
1046,45600,1,0,"Top"
1047,56700,1,0,"Middle"
1048,53100,0,0,"Top"
1049,50700,1,0,"Top"
1050,95400,1,0,"Top"
1051,43400,1,0,"Middle"
1052,52000,1,0,"Top"
1053,99400,0,0,"Top"
1054,95200,0,0,"Bottom"
1055,49600,1,0,"Top"
1056,44500,1,0,"Top"
1057,48900,0,0,"Top"
1058,95400,1,0,"Top"
1059,53900,0,0,"Bottom"
1060,56900,1,0,"Top"
1061,98200,0,0,"Top"
1062,104000,1,0,"Top"
1063,55400,1,0,"Top"
1064,45200,1,0,"Top"
1065,93000,0,1,"Top"
1066,111200,0,1,"Top"
1067,106800,1,1,"Bottom"
1068,52700,1,0,"Top"
1069,48000,1,0,"Top"
1070,112200,0,0,"Top"
1071,57300,0,0,"Top"
1072,114800,0,0,"Bottom"
1073,102600,0,0,"Middle"
1074,48100,1,0,"Top"
1075,80600,0,1,"Middle"
1076,47200,1,0,"Top"
1077,46400,0,0,"Top"
1078,102200,1,1,"Bottom"
1079,97800,0,1,"Top"
1080,44100,1,0,"Top"
1081,119000,1,1,"Top"
1082,48500,1,0,"Top"
1083,106600,1,0,"Bottom"
1084,104400,1,0,"Middle"
1085,72600,0,0,"Bottom"
1086,113800,0,0,"Top"
1087,84400,0,0,"Bottom"
1088,50400,1,0,"Middle"
1089,86400,1,1,"Top"
1090,87600,1,1,"Top"
1091,103400,1,0,"Bottom"
1092,99800,1,0,"Top"
1093,94600,0,1,"Bottom"
1094,83000,1,1,"Top"
1095,87600,0,0,"Middle"
1096,40800,1,0,"Top"
1097,98400,0,1,"Top"
1098,58000,1,0,"Top"
1099,54200,1,0,"Top"
1100,48000,0,0,"Top"
1101,107400,1,0,"Top"
1102,50300,0,0,"Top"
1103,102200,1,1,"Top"
1104,108800,1,1,"Top"
1105,90600,1,1,"Middle"
1106,45500,0,0,"Middle"
1107,89200,1,1,"Middle"
1108,96400,0,1,"Bottom"
1109,89400,1,0,"Top"
1110,47200,0,0,"Top"
1111,50500,0,0,"Bottom"
1112,50300,1,0,"Top"
1113,90000,1,1,"Bottom"
1114,100000,1,0,"Middle"
1115,95600,1,0,"Top"
1116,81400,1,1,"Bottom"
1117,43100,1,0,"Top"
1118,94800,0,0,"Top"
1119,102200,0,0,"Bottom"
1120,93600,1,0,"Top"
1121,98000,1,0,"Top"
1122,95600,0,1,"Top"
1123,49200,1,0,"Top"
1124,97800,0,0,"Top"
1125,116600,1,1,"Top"
1126,50700,1,0,"Top"
1127,101400,1,0,"Top"
1128,50600,1,0,"Top"
1129,50400,1,0,"Bottom"
1130,111000,0,0,"Top"
1131,58400,0,0,"Top"
1132,104000,1,0,"Top"
1133,101400,0,1,"Top"
1134,57400,1,0,"Top"
1135,100200,0,0,"Bottom"
1136,95600,0,0,"Top"
1137,91000,0,1,"Top"
1138,46000,1,0,"Top"
1139,105200,1,1,"Top"
1140,50600,1,0,"Top"
1141,44300,1,0,"Middle"
1142,86200,1,1,"Top"
1143,46400,1,0,"Top"
1144,91400,0,1,"Top"
1145,105400,1,0,"Top"
1146,52300,1,0,"Top"
1147,48600,1,0,"Top"
1148,105800,1,1,"Top"
1149,50200,1,0,"Middle"
1150,99200,1,1,"Top"
1151,49700,1,0,"Top"
1152,76400,1,1,"Top"
1153,48900,0,0,"Middle"
1154,44600,1,0,"Top"
1155,93800,0,1,"Top"
1156,37200,1,0,"Top"
1157,35900,1,0,"Top"
1158,112000,0,0,"Top"
1159,97800,0,0,"Top"
1160,108800,1,0,"Bottom"
1161,45400,1,0,"Middle"
1162,87200,1,1,"Top"
1163,52300,1,0,"Top"
1164,89800,0,1,"Top"
1165,48200,0,0,"Top"
1166,95800,1,1,"Top"
1167,124400,1,1,"Top"
1168,94800,1,0,"Middle"
1169,52400,0,0,"Top"
1170,94000,0,0,"Middle"
1171,53000,1,0,"Middle"
1172,40200,0,0,"Middle"
1173,43500,1,0,"Middle"
1174,96200,0,1,"Middle"
1175,97400,1,1,"Middle"
1176,90400,0,0,"Middle"
1177,56100,1,0,"Top"
1178,112800,0,1,"Top"
1179,109400,0,0,"Top"
1180,50200,1,0,"Top"
1181,53100,0,0,"Top"
1182,88000,0,1,"Top"
1183,51700,1,0,"Middle"
1184,89800,0,0,"Top"
1185,83800,1,1,"Middle"
1186,59300,1,0,"Top"
1187,110400,1,0,"Middle"
1188,100000,1,0,"Top"
1189,45200,1,0,"Bottom"
1190,42700,1,0,"Top"
1191,55200,1,0,"Top"
1192,102000,1,0,"Top"
1193,51900,1,0,"Top"
1194,107600,1,0,"Top"
1195,99600,1,1,"Middle"
1196,102400,1,0,"Top"
1197,45700,1,0,"Top"
1198,107800,1,1,"Top"
1199,99600,0,0,"Top"
1200,54900,0,0,"Top"
1201,44200,1,0,"Top"
1202,96400,1,0,"Top"
1203,110400,1,0,"Top"
1204,61400,1,0,"Top"
1205,105600,0,0,"Middle"
1206,46100,1,0,"Bottom"
1207,115200,1,0,"Top"
1208,56900,0,0,"Top"
1209,105800,0,1,"Middle"
1210,49100,1,0,"Middle"
1211,107600,1,0,"Bottom"
1212,102200,0,1,"Top"
1213,103400,0,1,"Top"
1214,41000,1,0,"Bottom"
1215,48300,1,0,"Middle"
1216,106600,1,0,"Top"
1217,117400,1,0,"Top"
1218,112400,1,0,"Middle"
1219,52800,1,0,"Top"
1220,48300,1,0,"Bottom"
1221,109000,1,0,"Top"
1222,97200,0,0,"Middle"
1223,49900,1,0,"Top"
1224,108200,1,0,"Top"
1225,46900,0,0,"Top"
1226,50500,0,0,"Top"
1227,90200,1,1,"Top"
1228,53700,1,0,"Top"
1229,94000,0,0,"Top"
1230,41500,0,0,"Top"
1231,49700,0,0,"Top"
1232,93800,0,0,"Top"
1233,99200,1,0,"Top"
1234,100400,1,0,"Top"
1235,45800,0,0,"Middle"
1236,111000,0,0,"Bottom"
1237,84800,1,0,"Top"
1238,58800,1,0,"Middle"
1239,97200,1,1,"Middle"
1240,46800,1,0,"Top"
1241,102800,0,0,"Top"
1242,56400,0,0,"Top"
1243,76000,1,0,"Middle"
1244,51500,1,0,"Middle"
1245,78800,0,0,"Top"
1246,99400,1,0,"Top"
1247,85200,0,0,"Top"
1248,55800,0,0,"Top"
1249,60600,1,0,"Middle"
1250,104600,1,1,"Middle"
1251,87000,1,0,"Top"
1252,45200,1,0,"Middle"
1253,57100,1,0,"Middle"
1254,53200,1,0,"Middle"
1255,122000,0,1,"Top"
1256,54900,1,0,"Middle"
1257,89000,1,1,"Top"
1258,111600,1,1,"Top"
1259,106400,1,0,"Top"
1260,45800,0,0,"Top"
1261,49200,0,0,"Top"
1262,109600,0,1,"Top"
1263,101600,0,0,"Bottom"
1264,48100,1,0,"Top"
1265,51900,1,0,"Top"
1266,44900,1,0,"Bottom"
1267,79800,0,1,"Middle"
1268,103600,1,0,"Top"
1269,41500,0,0,"Middle"
1270,98800,0,0,"Top"
1271,90400,1,0,"Top"
1272,96200,1,1,"Top"
1273,53700,1,0,"Bottom"
1274,109400,0,1,"Top"
1275,45700,0,0,"Top"
1276,50900,1,0,"Top"
1277,104200,1,0,"Bottom"
1278,85800,0,1,"Top"
1279,51000,0,0,"Top"
1280,100200,1,1,"Bottom"
1281,100800,1,1,"Top"
1282,108600,1,0,"Top"
1283,105000,1,0,"Middle"
1284,94200,0,0,"Top"
1285,96200,0,0,"Top"
1286,103400,1,0,"Top"
1287,122000,1,1,"Middle"
1288,103600,1,0,"Bottom"
1289,89200,1,1,"Top"
1290,104400,0,0,"Top"
1291,97000,1,0,"Middle"
1292,88200,0,1,"Top"
1293,94000,0,0,"Top"
1294,90800,1,0,"Top"
1295,95400,1,0,"Bottom"
1296,64600,1,0,"Middle"
1297,46800,1,0,"Top"
1298,110000,1,1,"Top"
1299,105000,1,0,"Top"
1300,54600,0,0,"Middle"
1301,105400,1,1,"Middle"
1302,55000,1,0,"Top"
1303,48600,1,0,"Middle"
1304,97000,0,1,"Top"
1305,48000,1,0,"Top"
1306,50800,1,0,"Top"
1307,95000,0,1,"Top"
1308,105600,1,0,"Top"
1309,52100,1,0,"Bottom"
1310,60900,0,0,"Top"
1311,82200,0,0,"Top"
1312,114800,1,0,"Top"
1313,51200,1,0,"Top"
1314,91600,1,1,"Top"
1315,102800,1,0,"Top"
1316,53400,1,0,"Top"
1317,51700,0,0,"Top"
1318,52600,0,0,"Top"
1319,92800,1,1,"Bottom"
1320,114200,1,0,"Top"
1321,108800,1,1,"Top"
1322,99600,0,1,"Middle"
1323,93000,1,0,"Top"
1324,106800,1,1,"Middle"
1325,49500,1,0,"Middle"
1326,48400,1,0,"Top"
1327,98400,0,0,"Top"
1328,50600,0,0,"Top"
1329,53800,1,0,"Top"
1330,38700,1,0,"Bottom"
1331,51300,0,0,"Top"
1332,107600,1,0,"Top"
1333,49200,1,0,"Top"
1334,97800,1,1,"Top"
1335,53700,1,0,"Top"
1336,106400,1,0,"Middle"
1337,107400,1,0,"Top"
1338,50600,0,0,"Top"
1339,43000,1,0,"Top"
1340,91000,1,0,"Top"
1341,50100,1,0,"Top"
1342,105800,0,0,"Top"
1343,104600,0,0,"Top"
1344,54800,0,0,"Middle"
1345,104600,0,0,"Top"
1346,113800,1,1,"Top"
1347,99000,0,1,"Top"
1348,47300,1,0,"Bottom"
1349,57600,1,0,"Top"
1350,109200,1,0,"Top"
1351,103400,1,1,"Top"
1352,110200,1,1,"Top"
1353,94600,0,0,"Top"
1354,93200,0,0,"Top"
1355,53800,1,0,"Top"
1356,119600,0,1,"Top"
1357,110800,0,1,"Top"
1358,117200,1,1,"Bottom"
1359,48500,0,0,"Top"
1360,47900,1,0,"Middle"
1361,106400,0,0,"Top"
1362,42700,1,0,"Top"
1363,106000,0,1,"Middle"
1364,93600,0,0,"Top"
1365,49100,1,0,"Top"
1366,102800,1,1,"Top"
1367,119600,0,1,"Top"
1368,98600,1,0,"Bottom"
1369,97600,0,0,"Top"
1370,116200,1,0,"Top"
1371,48700,0,0,"Middle"
1372,97200,1,0,"Top"
1373,106600,1,1,"Top"
1374,109200,1,1,"Top"
1375,93200,0,0,"Middle"
1376,111400,0,1,"Bottom"
1377,107000,1,0,"Bottom"
1378,99000,0,0,"Top"
1379,49400,0,0,"Top"
1380,111600,1,0,"Top"
1381,49400,0,0,"Top"
1382,49500,0,0,"Top"
1383,111000,1,0,"Top"
1384,92400,0,0,"Middle"
1385,95600,1,0,"Top"
1386,83200,1,1,"Top"
1387,41800,1,0,"Top"
1388,99200,1,1,"Top"
1389,97600,1,1,"Top"
1390,50100,0,0,"Top"
1391,57500,1,0,"Middle"
1392,99400,0,0,"Middle"
1393,98800,0,0,"Top"
1394,86800,1,1,"Top"
1395,44700,1,0,"Top"
1396,108400,1,1,"Top"
1397,52800,0,0,"Top"
1398,94400,1,1,"Middle"
1399,45000,1,0,"Middle"
1400,49600,0,0,"Top"
1401,84800,1,0,"Top"
1402,56500,1,0,"Top"
1403,88400,1,0,"Top"
1404,93800,0,1,"Middle"
1405,84800,0,0,"Top"
1406,49600,0,0,"Middle"
1407,98600,0,0,"Middle"
1408,48400,1,0,"Middle"
1409,101800,1,1,"Top"
1410,48300,1,0,"Top"
1411,64600,1,0,"Top"
1412,50200,1,0,"Top"
1413,111200,1,0,"Middle"
1414,89800,0,0,"Bottom"
1415,59000,0,0,"Middle"
1416,93400,1,0,"Bottom"
1417,49100,1,0,"Top"
1418,44200,1,0,"Top"
1419,48300,0,0,"Top"
1420,48000,1,0,"Top"
1421,90000,0,0,"Bottom"
1422,99200,0,1,"Top"
1423,54500,0,0,"Top"
1424,101200,1,1,"Top"
1425,47900,0,0,"Top"
1426,107200,1,0,"Top"
1427,100600,1,1,"Top"
1428,122200,1,0,"Top"
1429,46100,1,0,"Middle"
1430,110800,0,1,"Top"
1431,90800,1,1,"Bottom"
1432,100400,1,1,"Bottom"
1433,88000,1,0,"Middle"
1434,89200,1,0,"Top"
1435,123000,0,1,"Middle"
1436,115600,1,1,"Top"
1437,85800,1,0,"Top"
1438,46800,1,0,"Top"
1439,53600,1,0,"Bottom"
1440,103400,0,0,"Middle"
1441,55200,0,0,"Top"
1442,92800,0,0,"Top"
1443,52400,1,0,"Middle"
1444,116200,1,1,"Bottom"
1445,90600,1,0,"Top"
1446,42100,0,0,"Top"
1447,56000,0,0,"Bottom"
1448,109800,0,1,"Bottom"
1449,76200,1,0,"Top"
1450,49400,1,0,"Top"
1451,50500,1,0,"Top"
1452,54300,0,0,"Top"
1453,54200,0,0,"Bottom"
1454,57300,1,0,"Top"
1455,109200,0,1,"Top"
1456,42800,0,0,"Top"
1457,102000,1,1,"Top"
1458,111400,0,0,"Top"
1459,45300,0,0,"Top"
1460,90200,1,1,"Top"
1461,59900,1,0,"Top"
1462,99200,0,0,"Top"
1463,98600,0,0,"Bottom"
1464,105200,0,0,"Top"
1465,86000,1,1,"Top"
1466,41500,1,0,"Top"
1467,42100,1,0,"Bottom"
1468,90600,0,0,"Top"
1469,52200,0,0,"Top"
1470,40900,1,0,"Bottom"
1471,96400,0,0,"Middle"
1472,113800,0,0,"Top"
1473,41700,0,0,"Top"
1474,48400,0,0,"Top"
1475,41900,1,0,"Top"
1476,54300,1,0,"Middle"
1477,94400,0,0,"Top"
1478,98400,1,1,"Bottom"
1479,59300,1,0,"Middle"
1480,106600,1,0,"Top"
1481,38700,0,0,"Bottom"
1482,98600,0,0,"Top"
1483,79000,1,0,"Middle"
1484,89600,1,1,"Top"
1485,95800,1,0,"Top"
1486,52100,1,0,"Top"
1487,50600,1,0,"Top"
1488,84200,1,1,"Bottom"
1489,56700,1,0,"Top"
1490,94000,0,0,"Top"
1491,58600,1,0,"Middle"
1492,102400,1,1,"Top"
1493,110800,0,1,"Top"
1494,94800,1,1,"Top"
1495,48900,1,0,"Top"
1496,94600,1,0,"Top"
1497,91800,0,0,"Top"
1498,90200,1,0,"Middle"
1499,51000,0,0,"Middle"
1500,41100,0,0,"Top"
1501,87200,1,1,"Top"
1502,48600,1,0,"Top"
1503,55100,0,0,"Top"
1504,113000,1,0,"Top"
1505,116400,1,0,"Middle"
1506,98400,1,1,"Bottom"
1507,47400,1,0,"Top"
1508,99200,0,1,"Middle"
1509,45000,1,0,"Top"
1510,95000,1,0,"Top"
1511,54100,1,0,"Middle"
1512,106000,1,0,"Top"
1513,52900,1,0,"Top"
1514,48400,0,0,"Top"
1515,95000,0,1,"Middle"
1516,79400,1,0,"Top"
1517,97600,0,0,"Top"
1518,112200,1,1,"Top"
1519,94200,1,0,"Bottom"
1520,114400,1,0,"Top"
1521,109800,0,0,"Top"
1522,56300,0,0,"Bottom"
1523,97000,1,1,"Middle"
1524,105600,0,0,"Top"
1525,100400,1,1,"Middle"
1526,52100,1,0,"Middle"
1527,90800,1,0,"Top"
1528,86400,1,0,"Middle"
1529,119000,1,1,"Bottom"
1530,84000,1,1,"Middle"
1531,41300,1,0,"Middle"
1532,53900,1,0,"Bottom"
1533,106000,1,1,"Top"
1534,42700,1,0,"Top"
1535,117600,1,0,"Bottom"
1536,121200,0,0,"Middle"
1537,109600,1,0,"Bottom"
1538,44900,1,0,"Middle"
1539,45400,1,0,"Top"
1540,107600,1,1,"Top"
1541,95400,0,1,"Middle"
1542,56600,1,0,"Top"
1543,109800,1,0,"Top"
1544,41300,1,0,"Top"
1545,103600,1,0,"Top"
1546,94400,0,0,"Middle"
1547,45700,0,0,"Top"
1548,96600,1,1,"Top"
1549,90800,0,1,"Top"
1550,54100,1,0,"Top"
1551,94000,1,0,"Bottom"
1552,88000,0,0,"Middle"
1553,107000,1,1,"Top"
1554,89600,1,1,"Top"
1555,50800,1,0,"Top"
1556,117400,1,0,"Top"
1557,48300,0,0,"Top"
1558,93400,1,1,"Bottom"
1559,100400,1,0,"Middle"
1560,48600,1,0,"Top"
1561,105400,1,0,"Top"
1562,96800,1,1,"Top"
1563,104000,0,0,"Top"
1564,93000,1,0,"Top"
1565,100600,1,0,"Top"
1566,85800,0,0,"Bottom"
1567,94800,0,1,"Top"
1568,120000,1,1,"Top"
1569,115600,0,0,"Top"
1570,117000,0,0,"Middle"
1571,103200,0,0,"Bottom"
1572,82000,0,0,"Middle"
1573,54200,0,0,"Middle"
1574,53500,1,0,"Top"
1575,90600,0,0,"Middle"
1576,53700,0,0,"Middle"
1577,50300,0,0,"Top"
1578,59400,1,0,"Bottom"
1579,48100,1,0,"Top"
1580,97000,1,0,"Top"
1581,91600,1,0,"Bottom"
1582,97000,0,0,"Middle"
1583,101800,0,0,"Top"
1584,53000,0,0,"Top"
1585,44700,0,0,"Bottom"
1586,99200,0,0,"Bottom"
1587,55200,1,0,"Bottom"
1588,95200,1,1,"Top"
1589,47300,0,0,"Bottom"
1590,45800,0,0,"Top"
1591,95600,1,0,"Bottom"
1592,97400,1,0,"Top"
1593,48500,0,0,"Top"
1594,47300,1,0,"Top"
1595,109200,0,1,"Top"
1596,101200,0,1,"Top"
1597,42400,0,0,"Top"
1598,60800,0,0,"Top"
1599,57000,0,0,"Top"
1600,102800,1,1,"Bottom"
1601,120600,0,0,"Top"
1602,96800,1,0,"Top"
1603,96800,1,1,"Bottom"
1604,84800,1,0,"Bottom"
1605,41100,1,0,"Top"
1606,47400,1,0,"Middle"
1607,52700,1,0,"Top"
1608,105600,1,1,"Top"
1609,88000,0,1,"Top"
1610,107000,1,0,"Middle"
1611,113800,1,0,"Top"
1612,88800,0,0,"Top"
1613,90800,1,0,"Bottom"
1614,119400,1,0,"Top"
1615,89000,0,0,"Top"
1616,107000,1,0,"Middle"
1617,119800,0,0,"Middle"
1618,91000,0,0,"Top"
1619,101000,0,0,"Top"
1620,51300,0,0,"Top"
1621,108200,1,1,"Middle"
1622,109600,1,0,"Middle"
1623,48500,1,0,"Top"
1624,107800,0,1,"Top"
1625,94000,1,0,"Top"
1626,41200,1,0,"Bottom"
1627,93600,0,1,"Top"
1628,123200,1,0,"Top"
1629,96000,1,0,"Top"
1630,46300,1,0,"Top"
1631,50600,0,0,"Middle"
1632,103400,1,1,"Top"
1633,50100,1,0,"Top"
1634,97400,0,0,"Middle"
1635,119000,1,0,"Top"
1636,91000,0,1,"Middle"
1637,50800,0,0,"Top"
1638,51200,0,0,"Top"
1639,104800,1,0,"Top"
1640,101400,1,0,"Bottom"
1641,90600,1,0,"Top"
1642,102200,1,0,"Top"
1643,46100,0,0,"Top"
1644,110800,0,0,"Top"
1645,109400,1,0,"Top"
1646,108000,0,0,"Bottom"
1647,98000,1,0,"Top"
1648,102800,1,0,"Top"
1649,52600,1,0,"Top"
1650,96000,1,1,"Top"
1651,95800,0,0,"Bottom"
1652,113400,0,0,"Middle"
1653,53400,1,0,"Top"
1654,46900,1,0,"Top"
1655,96000,1,0,"Middle"
1656,101000,0,0,"Middle"
1657,103800,1,1,"Top"
1658,54100,0,0,"Top"
1659,111200,0,0,"Top"
1660,98600,1,0,"Top"
1661,108200,0,1,"Top"
1662,107000,0,0,"Middle"
1663,89000,1,1,"Top"
1664,94800,1,1,"Top"
1665,52200,0,0,"Top"
1666,43300,0,0,"Middle"
1667,102800,1,0,"Top"
1668,105200,0,0,"Bottom"
1669,94600,1,0,"Top"
1670,110600,0,1,"Top"
1671,111400,0,0,"Middle"
1672,105800,0,1,"Top"
1673,95800,1,0,"Top"
1674,96000,1,0,"Top"
1675,42600,1,0,"Bottom"
1676,42400,1,0,"Top"
1677,54100,0,0,"Top"
1678,105800,1,0,"Top"
1679,109400,1,0,"Middle"
1680,45100,1,0,"Top"
1681,57400,0,0,"Bottom"
1682,111800,1,0,"Middle"
1683,48300,1,0,"Top"
1684,56800,0,0,"Middle"
1685,45600,0,0,"Bottom"
1686,51500,0,0,"Top"
1687,104600,0,1,"Top"
1688,93200,0,0,"Top"
1689,93600,0,0,"Top"
1690,44200,0,0,"Top"
1691,40700,1,0,"Top"
1692,99800,0,1,"Top"
1693,112000,1,0,"Middle"
1694,102600,1,0,"Bottom"
1695,50600,1,0,"Middle"
1696,111200,1,0,"Top"
1697,109000,1,1,"Top"
1698,107800,1,1,"Middle"
1699,52000,1,0,"Top"
1700,92200,0,1,"Top"
1701,92200,1,0,"Bottom"
1702,45400,1,0,"Bottom"
1703,99200,1,0,"Top"
1704,59300,1,0,"Top"
1705,47200,1,0,"Top"
1706,91200,1,1,"Top"
1707,96200,1,1,"Top"
1708,101200,1,0,"Bottom"
1709,54100,0,0,"Top"
1710,44300,1,0,"Bottom"
1711,58800,0,0,"Top"
1712,100600,0,0,"Top"
1713,111800,1,0,"Top"
1714,49400,1,0,"Top"
1715,101400,1,0,"Top"
1716,64400,1,0,"Top"
1717,100400,1,0,"Top"
1718,108800,1,0,"Middle"
1719,96600,1,0,"Middle"
1720,111200,1,0,"Top"
1721,116400,0,1,"Top"
1722,86000,1,0,"Top"
1723,113600,0,0,"Bottom"
1724,51700,1,0,"Top"
1725,41500,0,0,"Top"
1726,132600,0,1,"Middle"
1727,100800,1,0,"Top"
1728,58800,0,0,"Middle"
1729,93000,0,0,"Top"
1730,49000,1,0,"Top"
1731,44000,0,0,"Top"
1732,104800,0,0,"Bottom"
1733,109200,1,1,"Top"
1734,99200,0,0,"Top"
1735,107600,1,1,"Bottom"
1736,92200,1,0,"Middle"
1737,51300,0,0,"Middle"
1738,101400,1,0,"Middle"
1739,96800,1,0,"Bottom"
1740,102200,1,1,"Top"
1741,86600,0,0,"Bottom"
1742,85800,1,1,"Middle"
1743,43500,0,0,"Middle"
1744,111600,1,1,"Middle"
1745,93400,1,1,"Bottom"
1746,105000,1,0,"Top"
1747,44500,0,0,"Top"
1748,95200,1,0,"Bottom"
1749,102200,0,0,"Top"
1750,55200,0,0,"Top"
1751,106600,1,1,"Bottom"
1752,48200,0,0,"Middle"
1753,51000,0,0,"Middle"
1754,88400,1,1,"Top"
1755,116000,0,0,"Top"
1756,86800,1,0,"Middle"
1757,97800,1,0,"Top"
1758,121800,1,1,"Top"
1759,43000,0,0,"Top"
1760,87800,1,0,"Top"
1761,108400,0,0,"Top"
1762,108000,0,0,"Top"
1763,44500,0,0,"Top"
1764,103000,0,1,"Middle"
1765,100600,0,1,"Top"
1766,39500,1,0,"Top"
1767,104600,1,0,"Top"
1768,99800,1,1,"Middle"
1769,101800,1,0,"Top"
1770,100200,0,0,"Top"
1771,104400,0,0,"Top"
1772,44800,1,0,"Top"
1773,40200,1,0,"Top"
1774,103800,1,1,"Top"
1775,53700,1,0,"Top"
1776,42300,0,0,"Top"
1777,82200,1,0,"Top"
1778,79400,0,0,"Middle"
1779,43200,1,0,"Top"
1780,92600,1,1,"Top"
1781,63600,0,0,"Top"
1782,97400,1,1,"Middle"
1783,45500,0,0,"Top"
1784,49600,1,0,"Top"
1785,75600,1,0,"Top"
1786,107800,0,0,"Top"
1787,93000,1,1,"Middle"
1788,97000,1,0,"Middle"
1789,106000,0,0,"Top"
1790,50800,0,0,"Middle"
1791,70800,1,0,"Top"
1792,51800,1,0,"Bottom"
1793,100800,0,0,"Top"
1794,50600,0,0,"Top"
1795,56700,1,0,"Top"
1796,106000,0,0,"Bottom"
1797,49400,0,0,"Top"
1798,40800,1,0,"Top"
1799,98800,0,1,"Top"
1800,83200,1,1,"Top"
1801,93000,1,1,"Top"
1802,52400,1,0,"Middle"
1803,96800,0,0,"Top"
1804,101800,1,1,"Top"
1805,104800,1,1,"Top"
1806,55600,1,0,"Middle"
1807,96200,0,0,"Top"
1808,100000,0,0,"Middle"
1809,51600,1,0,"Top"
1810,42900,0,0,"Top"
1811,110000,1,1,"Top"
1812,111200,0,0,"Top"
1813,91600,1,0,"Bottom"
1814,97200,0,0,"Bottom"
1815,91000,1,1,"Top"
1816,98800,1,0,"Middle"
1817,105800,0,0,"Top"
1818,78600,1,1,"Top"
1819,111600,1,0,"Top"
1820,102000,1,0,"Middle"
1821,50900,0,0,"Top"
1822,106200,1,0,"Top"
1823,95600,1,0,"Top"
1824,88200,1,1,"Middle"
1825,54100,0,0,"Top"
1826,102600,1,0,"Top"
1827,45300,1,0,"Top"
1828,94200,0,1,"Middle"
1829,91000,1,1,"Bottom"
1830,116000,1,1,"Top"
1831,99400,0,0,"Top"
1832,46400,1,0,"Bottom"
1833,46900,0,0,"Bottom"
1834,104600,0,0,"Top"
1835,49300,0,0,"Top"
1836,55900,0,0,"Middle"
1837,41800,0,0,"Top"
1838,47700,0,0,"Top"
1839,44300,0,0,"Top"
1840,110200,1,1,"Top"
1841,65700,0,0,"Top"
1842,51700,0,0,"Top"
1843,43600,0,0,"Top"
1844,91600,1,0,"Middle"
1845,38200,1,0,"Middle"
1846,54400,1,0,"Middle"
1847,107600,1,1,"Top"
1848,41500,1,0,"Top"
1849,103400,0,1,"Middle"
1850,101200,1,0,"Bottom"
1851,108800,0,1,"Bottom"
1852,100600,1,1,"Bottom"
1853,53200,1,0,"Top"
1854,84800,1,1,"Top"
1855,92800,0,0,"Top"
1856,98400,0,0,"Top"
1857,55900,1,0,"Top"
1858,93800,1,1,"Top"
1859,49200,0,0,"Top"
1860,98800,0,0,"Middle"
1861,84600,1,1,"Top"
